,Lens ID_Train,Word,Count
31,057-466-204-899-197,horizon,1
32,042-553-754-884-249,data,4
32,042-553-754-884-249,postul,2
32,042-553-754-884-249,facet,2
32,042-553-754-884-249,ranganathan,2
32,042-553-754-884-249,design,2
32,042-553-754-884-249,model,2
32,042-553-754-884-249,analysi,2
32,042-553-754-884-249,theoret,2
32,042-553-754-884-249,organis,2
32,042-553-754-884-249,appli,2
32,042-553-754-884-249,domain,2
32,042-553-754-884-249,describ,1
32,042-553-754-884-249,articul,1
32,042-553-754-884-249,scheme,1
32,042-553-754-884-249,entiti,1
32,042-553-754-884-249,relationship,1
32,042-553-754-884-249,set,1
32,042-553-754-884-249,peter,1
32,042-553-754-884-249,chen,1
32,042-553-754-884-249,modifi,1
32,042-553-754-884-249,expert,1
32,042-553-754-884-249,effort,1
32,042-553-754-884-249,made,1
32,042-553-754-884-249,show,1
32,042-553-754-884-249,parallel,1
32,042-553-754-884-249,concern,1
32,042-553-754-884-249,almost,1
32,042-553-754-884-249,similar,1
32,042-553-754-884-249,principl,1
32,042-553-754-884-249,concept,1
32,042-553-754-884-249,techniqu,1
32,042-553-754-884-249,framework,1
32,042-553-754-884-249,respect,1
32,042-553-754-884-249,state,1
32,042-553-754-884-249,complementari,1
32,042-553-754-884-249,supplementari,1
32,042-553-754-884-249,argu,1
32,042-553-754-884-249,analytico,1
32,042-553-754-884-249,synthet,1
32,042-553-754-884-249,effici,1
32,042-553-754-884-249,retriev,1
32,042-553-754-884-249,system,1
32,042-553-754-884-249,addit,1
33,131-111-699-854-730,world,2
33,131-111-699-854-730,task,2
33,131-111-699-854-730,design,2
33,131-111-699-854-730,critic,2
33,131-111-699-854-730,incid,2
33,131-111-699-854-730,implement,2
33,131-111-699-854-730,solut,2
33,131-111-699-854-730,situat,1
33,131-111-699-854-730,complex,1
33,131-111-699-854-730,reli,1
33,131-111-699-854-730,vast,1
33,131-111-699-854-730,bodi,1
33,131-111-699-854-730,theori,1
33,131-111-699-854-730,disciplin,1
33,131-111-699-854-730,profess,1
33,131-111-699-854-730,cultur,1
33,131-111-699-854-730,divers,1
33,131-111-699-854-730,requir,1
33,131-111-699-854-730,particular,1
33,131-111-699-854-730,instruct,1
33,131-111-699-854-730,compet,1
33,131-111-699-854-730,main,1
33,131-111-699-854-730,featur,1
33,131-111-699-854-730,analysi,1
33,131-111-699-854-730,interdepend,1
33,131-111-699-854-730,problem,1
33,131-111-699-854-730,solv,1
33,131-111-699-854-730,method,1
33,131-111-699-854-730,perman,1
33,131-111-699-854-730,evalu,1
33,131-111-699-854-730,propos,1
33,131-111-699-854-730,document,1
33,131-111-699-854-730,result,1
33,131-111-699-854-730,serv,1
33,131-111-699-854-730,establish,1
33,131-111-699-854-730,new,1
33,131-111-699-854-730,interdisciplinari,1
34,019-178-979-244-511,hornbostel,5
34,019-178-979-244-511,sach,5
34,019-178-979-244-511,instrument,5
34,019-178-979-244-511,music,4
34,019-178-979-244-511,scheme,4
34,019-178-979-244-511,version,4
34,019-178-979-244-511,design,2
34,019-178-979-244-511,domin,2
34,019-178-979-244-511,organolog,2
34,019-178-979-244-511,practic,2
34,019-178-979-244-511,analys,2
34,019-178-979-244-511,impact,2
34,019-178-979-244-511,histori,2
34,019-178-979-244-511,categori,2
34,019-178-979-244-511,discuss,1
34,019-178-979-244-511,system,1
34,019-178-979-244-511,origin,1
34,019-178-979-244-511,book,1
34,019-178-979-244-511,first,1
34,019-178-979-244-511,publish,1
34,019-178-979-244-511,german,1
34,019-178-979-244-511,1914,1
34,019-178-979-244-511,discours,1
34,019-178-979-244-511,sinc,1
34,019-178-979-244-511,creation,1
34,019-178-979-244-511,articl,1
34,019-178-979-244-511,context,1
34,019-178-979-244-511,background,1
34,019-178-979-244-511,posit,1
34,019-178-979-244-511,explor,1
34,019-178-979-244-511,follow,1
34,019-178-979-244-511,detail,1
34,019-178-979-244-511,analysi,1
34,019-178-979-244-511,mechan,1
34,019-178-979-244-511,decim,1
34,019-178-979-244-511,notat,1
34,019-178-979-244-511,influenti,1
34,019-178-979-244-511,broad,1
34,019-178-979-244-511,warrant,1
34,019-178-979-244-511,typograph,1
34,019-178-979-244-511,layout,1
34,019-178-979-244-511,outlin,1
34,019-178-979-244-511,relationship,1
34,019-178-979-244-511,visualis,1
34,019-178-979-244-511,translat,1
34,019-178-979-244-511,introduct,1
34,019-178-979-244-511,electrophon,1
34,019-178-979-244-511,museum,1
34,019-178-979-244-511,onlin,1
34,019-178-979-244-511,mimo,1
34,019-178-979-244-511,digit,1
34,019-178-979-244-511,environ,1
34,019-178-979-244-511,recept,1
34,019-178-979-244-511,usag,1
34,019-178-979-244-511,critic,1
34,019-178-979-244-511,consid,1
34,019-178-979-244-511,research,1
34,019-178-979-244-511,centuri,1
34,019-178-979-244-511,shown,1
34,019-178-979-244-511,signific,1
34,019-178-979-244-511,influenc,1
34,019-178-979-244-511,bibliograph,1
35,078-887-084-126-065,consid,2
35,078-887-084-126-065,ethic,2
35,078-887-084-126-065,concern,2
35,078-887-084-126-065,hierarchi,2
35,078-887-084-126-065,structur,2
35,078-887-084-126-065,system,2
35,078-887-084-126-065,argu,2
35,078-887-084-126-065,surfac,1
35,078-887-084-126-065,around,1
35,078-887-084-126-065,order,1
35,078-887-084-126-065,relationship,1
35,078-887-084-126-065,semant,1
35,078-887-084-126-065,separ,1
35,078-887-084-126-065,design,1
35,078-887-084-126-065,critiqu,1
35,078-887-084-126-065,close,1
35,078-887-084-126-065,argument,1
35,078-887-084-126-065,agenc,1
35,078-887-084-126-065,intent,1
35,078-887-084-126-065,lead,1
35,078-887-084-126-065,us,1
35,078-887-084-126-065,neutral,1
35,078-887-084-126-065,stanc,1
36,006-948-163-366-774,flood,3
36,006-948-163-366-774,concept,2
36,006-948-163-366-774,messag,2
36,006-948-163-366-774,must,2
36,006-948-163-366-774,peripher,2
36,006-948-163-366-774,pseudoknowledg,2
36,006-948-163-366-774,self,2
36,006-948-163-366-774,put,1
36,006-948-163-366-774,discuss,1
36,006-948-163-366-774,help,1
36,006-948-163-366-774,find,1
36,006-948-163-366-774,proper,1
36,006-948-163-366-774,place,1
36,006-948-163-366-774,begin,1
36,006-948-163-366-774,basic,1
36,006-948-163-366-774,commun,1
36,006-948-163-366-774,theori,1
36,006-948-163-366-774,defin,1
36,006-948-163-366-774,new,1
36,006-948-163-366-774,permit,1
36,006-948-163-366-774,conclus,1
36,006-948-163-366-774,face,1
36,006-948-163-366-774,latter,1
36,006-948-163-366-774,equat,1
36,006-948-163-366-774,indiscrimin,1
36,006-948-163-366-774,judg,1
36,006-948-163-366-774,content,1
36,006-948-163-366-774,end,1
36,006-948-163-366-774,subdivid,1
36,006-948-163-366-774,core,1
36,006-948-163-366-774,pseudo,1
36,006-948-163-366-774,argu,1
36,006-948-163-366-774,great,1
36,006-948-163-366-774,major,1
36,006-948-163-366-774,scientif,1
36,006-948-163-366-774,public,1
36,006-948-163-366-774,contain,1
36,006-948-163-366-774,aid,1
36,006-948-163-366-774,interlock,1
36,006-948-163-366-774,ampli,1
36,006-948-163-366-774,recurs,1
36,006-948-163-366-774,mechan,1
36,006-948-163-366-774,shown,1
36,006-948-163-366-774,gain,1
36,006-948-163-366-774,disciplin,1
36,006-948-163-366-774,henc,1
36,006-948-163-366-774,precis,1
36,006-948-163-366-774,deal,1
36,006-948-163-366-774,social,1
36,006-948-163-366-774,problem,1
36,006-948-163-366-774,broadest,1
36,006-948-163-366-774,sens,1
36,006-948-163-366-774,world,1
36,006-948-163-366-774,deficit,1
36,006-948-163-366-774,action,1
36,006-948-163-366-774,produc,1
36,006-948-163-366-774,lead,1
36,006-948-163-366-774,gener,1
36,006-948-163-366-774,disorient,1
36,006-948-163-366-774,modern,1
36,006-948-163-366-774,form,1
36,006-948-163-366-774,ignor,1
36,006-948-163-366-774,keenli,1
36,006-948-163-366-774,manifest,1
36,006-948-163-366-774,crisi,1
36,006-948-163-366-774,leadership,1
36,006-948-163-366-774,research,1
36,006-948-163-366-774,task,1
36,006-948-163-366-774,result,1
36,006-948-163-366-774,roughli,1
36,006-948-163-366-774,outlin,1
37,003-149-126-851-754,concept,7
37,003-149-126-851-754,terminolog,7
37,003-149-126-851-754,found,3
37,003-149-126-851-754,borrow,3
37,003-149-126-851-754,third,2
37,003-149-126-851-754,seri,2
37,003-149-126-851-754,onomant,2
37,003-149-126-851-754,first,2
37,003-149-126-851-754,format,2
37,003-149-126-851-754,iso,2
37,003-149-126-851-754,glossari,2
37,003-149-126-851-754,sometim,2
37,003-149-126-851-754,vocabulari,2
37,003-149-126-851-754,lexicograph,2
37,003-149-126-851-754,new,2
37,003-149-126-851-754,stipul,2
37,003-149-126-851-754,without,2
37,003-149-126-851-754,explain,2
37,003-149-126-851-754,articl,1
37,003-149-126-851-754,publish,1
37,003-149-126-851-754,1996,1
37,003-149-126-851-754,25,1
37,003-149-126-851-754,follow,1
37,003-149-126-851-754,1997,1
37,003-149-126-851-754,addit,1
37,003-149-126-851-754,import,1
37,003-149-126-851-754,distinct,1
37,003-149-126-851-754,fundament,1
37,003-149-126-851-754,report,1
37,003-149-126-851-754,essay,1
37,003-149-126-851-754,sever,1
37,003-149-126-851-754,interest,1
37,003-149-126-851-754,comparison,1
37,003-149-126-851-754,made,1
37,003-149-126-851-754,refer,1
37,003-149-126-851-754,structur,1
37,003-149-126-851-754,nomenclatur,1
37,003-149-126-851-754,entri,1
37,003-149-126-851-754,record,1
37,003-149-126-851-754,parallel,1
37,003-149-126-851-754,dictionari,1
37,003-149-126-851-754,suggest,1
37,003-149-126-851-754,semant,1
37,003-149-126-851-754,rather,1
37,003-149-126-851-754,view,1
37,003-149-126-851-754,second,1
37,003-149-126-851-754,larg,1
37,003-149-126-851-754,number,1
37,003-149-126-851-754,taken,1
37,003-149-126-851-754,lexicographi,1
37,003-149-126-851-754,linguist,1
37,003-149-126-851-754,definit,1
37,003-149-126-851-754,identifi,1
37,003-149-126-851-754,drawn,1
37,003-149-126-851-754,howev,1
37,003-149-126-851-754,mean,1
37,003-149-126-851-754,mark,1
37,003-149-126-851-754,show,1
37,003-149-126-851-754,moreov,1
37,003-149-126-851-754,case,1
37,003-149-126-851-754,sinc,1
37,003-149-126-851-754,origin,1
37,003-149-126-851-754,newli,1
37,003-149-126-851-754,similar,1
37,003-149-126-851-754,ambigu,1
37,003-149-126-851-754,unavoid,1
37,003-149-126-851-754,might,1
37,003-149-126-851-754,terminologist,1
37,003-149-126-851-754,exampl,1
37,003-149-126-851-754,consequ,1
37,003-149-126-851-754,seem,1
37,003-149-126-851-754,appar,1
37,003-149-126-851-754,omit,1
37,003-149-126-851-754,simpli,1
37,003-149-126-851-754,establish,1
37,003-149-126-851-754,reason,1
37,003-149-126-851-754,omiss,1
37,003-149-126-851-754,lead,1
37,003-149-126-851-754,take,1
37,003-149-126-851-754,us,1
37,003-149-126-851-754,realm,1
37,003-149-126-851-754,specul,1
37,003-149-126-851-754,complic,1
37,003-149-126-851-754,inclus,1
37,003-149-126-851-754,discuss,1
37,003-149-126-851-754,focu,1
37,003-149-126-851-754,problem,1
37,003-149-126-851-754,neolog,1
38,008-962-886-761-456,activ,4
38,008-962-886-761-456,terminolog,4
38,008-962-886-761-456,complet,3
38,008-962-886-761-456,structur,3
38,008-962-886-761-456,word,3
38,008-962-886-761-456,ten,3
38,008-962-886-761-456,oper,3
38,008-962-886-761-456,tool,3
38,008-962-886-761-456,relationship,3
38,008-962-886-761-456,follow,2
38,008-962-886-761-456,model,2
38,008-962-886-761-456,pharmaci,2
38,008-962-886-761-456,show,2
38,008-962-886-761-456,around,2
38,008-962-886-761-456,phase,2
38,008-962-886-761-456,specif,2
38,008-962-886-761-456,action,2
38,008-962-886-761-456,basic,2
38,008-962-886-761-456,relat,1
38,008-962-886-761-456,thesi,1
38,008-962-886-761-456,analysi,1
38,008-962-886-761-456,draw,1
38,008-962-886-761-456,list,1
38,008-962-886-761-456,inde,1
38,008-962-886-761-456,seem,1
38,008-962-886-761-456,obviou,1
38,008-962-886-761-456,us,1
38,008-962-886-761-456,reason,1
38,008-962-886-761-456,root,1
38,008-962-886-761-456,describ,1
38,008-962-886-761-456,inventori,1
38,008-962-886-761-456,call,1
38,008-962-886-761-456,environ,1
38,008-962-886-761-456,togeth,1
38,008-962-886-761-456,diagram,1
38,008-962-886-761-456,could,1
38,008-962-886-761-456,eventu,1
38,008-962-886-761-456,directli,1
38,008-962-886-761-456,conceiv,1
38,008-962-886-761-456,softwar,1
38,008-962-886-761-456,profession,1
38,008-962-886-761-456,thesauru,1
38,008-962-886-761-456,565,1
38,008-962-886-761-456,select,1
38,008-962-886-761-456,basi,1
38,008-962-886-761-456,corpu,1
38,008-962-886-761-456,stem,1
38,008-962-886-761-456,five,1
38,008-962-886-761-456,these,1
38,008-962-886-761-456,book,1
38,008-962-886-761-456,put,1
38,008-962-886-761-456,signific,1
38,008-962-886-761-456,repres,1
38,008-962-886-761-456,actor,1
38,008-962-886-761-456,observ,1
38,008-962-886-761-456,handl,1
38,008-962-886-761-456,share,1
38,008-962-886-761-456,among,1
38,008-962-886-761-456,group,1
38,008-962-886-761-456,concept,1
38,008-962-886-761-456,natur,1
38,008-962-886-761-456,sub,1
38,008-962-886-761-456,categori,1
38,008-962-886-761-456,certain,1
38,008-962-886-761-456,homogen,1
38,008-962-886-761-456,gener,1
38,008-962-886-761-456,whole,1
38,008-962-886-761-456,final,1
38,008-962-886-761-456,categor,1
38,008-962-886-761-456,help,1
38,008-962-886-761-456,class,1
38,008-962-886-761-456,induc,1
38,008-962-886-761-456,facet,1
38,008-962-886-761-456,process,1
38,008-962-886-761-456,phenomenon,1
38,008-962-886-761-456,properti,1
38,008-962-886-761-456,materi,1
38,008-962-886-761-456,object,1
38,008-962-886-761-456,equip,1
38,008-962-886-761-456,condit,1
39,001-281-947-751-975,give,1
39,001-281-947-751-975,account,1
39,001-281-947-751-975,edit,1
39,001-281-947-751-975,univers,1
39,001-281-947-751-975,decim,1
39,001-281-947-751-975,udc,1
39,001-281-947-751-975,full,1
39,001-281-947-751-975,databas,1
39,001-281-947-751-975,produc,1
39,001-281-947-751-975,brief,1
39,001-281-947-751-975,simplifi,1
39,001-281-947-751-975,version,1
39,001-281-947-751-975,describ,1
39,001-281-947-751-975,select,1
39,001-281-947-751-975,criteria,1
39,001-281-947-751-975,difficulti,1
39,001-281-947-751-975,maintain,1
39,001-281-947-751-975,consist,1
39,001-281-947-751-975,insight,1
39,001-281-947-751-975,gain,1
39,001-281-947-751-975,optim,1
39,001-281-947-751-975,futur,1
39,001-281-947-751-975,mainten,1
39,001-281-947-751-975,scheme,1
40,152-347-604-820-830,phenomena,5
40,152-347-604-820-830,properti,4
40,152-347-604-820-830,relat,4
40,152-347-604-820-830,document,4
40,152-347-604-820-830,concept,3
40,152-347-604-820-830,around,3
40,152-347-604-820-830,schedul,3
40,152-347-604-820-830,basic,2
40,152-347-604-820-830,univers,2
40,152-347-604-820-830,scheme,2
40,152-347-604-820-830,understand,2
40,152-347-604-820-830,disciplin,2
40,152-347-604-820-830,exist,2
40,152-347-604-820-830,allow,2
40,152-347-604-820-830,appli,2
40,152-347-604-820-830,facet,2
40,152-347-604-820-830,main,2
40,152-347-604-820-830,serv,2
40,152-347-604-820-830,gener,2
40,152-347-604-820-830,classifi,2
40,152-347-604-820-830,synthet,2
40,152-347-604-820-830,combin,2
40,152-347-604-820-830,like,2
40,152-347-604-820-830,terminolog,2
40,152-347-604-820-830,attempt,1
40,152-347-604-820-830,encompass,1
40,152-347-604-820-830,area,1
40,152-347-604-820-830,human,1
40,152-347-604-820-830,wherea,1
40,152-347-604-820-830,scholarli,1
40,152-347-604-820-830,instead,1
40,152-347-604-820-830,thing,1
40,152-347-604-820-830,relationship,1
40,152-347-604-820-830,among,1
40,152-347-604-820-830,possess,1
40,152-347-604-820-830,structur,1
40,152-347-604-820-830,analysi,1
40,152-347-604-820-830,without,1
40,152-347-604-820-830,requir,1
40,152-347-604-820-830,indic,1
40,152-347-604-820-830,motiv,1
40,152-347-604-820-830,recognit,1
40,152-347-604-820-830,interdisciplinari,1
40,152-347-604-820-830,scholarship,1
40,152-347-604-820-830,poorli,1
40,152-347-604-820-830,complex,1
40,152-347-604-820-830,might,1
40,152-347-604-820-830,understood,1
40,152-347-604-820-830,quit,1
40,152-347-604-820-830,across,1
40,152-347-604-820-830,group,1
40,152-347-604-820-830,individu,1
40,152-347-604-820-830,broken,1
40,152-347-604-820-830,enough,1
40,152-347-604-820-830,share,1
40,152-347-604-820-830,purpos,1
40,152-347-604-820-830,idea,1
40,152-347-604-820-830,object,1
40,152-347-604-820-830,entri,1
40,152-347-604-820-830,inclus,1
40,152-347-604-820-830,separ,1
40,152-347-604-820-830,verb,1
40,152-347-604-820-830,unusu,1
40,152-347-604-820-830,aspect,1
40,152-347-604-820-830,adject,1
40,152-347-604-820-830,adverb,1
40,152-347-604-820-830,product,1
40,152-347-604-820-830,sentenc,1
40,152-347-604-820-830,string,1
40,152-347-604-820-830,argument,1
40,152-347-604-820-830,made,1
40,152-347-604-820-830,precis,1
40,152-347-604-820-830,descriptor,1
40,152-347-604-820-830,employ,1
40,152-347-604-820-830,reduc,1
40,152-347-604-820-830,ambigu,1
40,152-347-604-820-830,still,1
40,152-347-604-820-830,flesh,1
40,152-347-604-820-830,certain,1
40,152-347-604-820-830,respect,1
40,152-347-604-820-830,yet,1
40,152-347-604-820-830,applic,1
40,152-347-604-820-830,feasibl,1
40,152-347-604-820-830,desir,1
40,152-347-604-820-830,adequ,1
40,152-347-604-820-830,assess,1
41,084-598-061-461-73X,propos,4
41,084-598-061-461-73X,thesauru,3
41,084-598-061-461-73X,thesauri,3
41,084-598-061-461-73X,design,2
41,084-598-061-461-73X,multilingu,2
41,084-598-061-461-73X,integr,2
41,084-598-061-461-73X,relationship,2
41,084-598-061-461-73X,discuss,2
41,084-598-061-461-73X,describ,1
41,084-598-061-461-73X,new,1
41,084-598-061-461-73X,construct,1
41,084-598-061-461-73X,could,1
41,084-598-061-461-73X,signific,1
41,084-598-061-461-73X,implic,1
41,084-598-061-461-73X,chang,1
41,084-598-061-461-73X,handl,1
41,084-598-061-461-73X,formula,1
41,084-598-061-461-73X,origin,1
41,084-598-061-461-73X,german,1
41,084-598-061-461-73X,committe,1
41,084-598-061-461-73X,input,1
41,084-598-061-461-73X,number,1
41,084-598-061-461-73X,scientist,1
41,084-598-061-461-73X,practition,1
41,084-598-061-461-73X,emphasi,1
41,084-598-061-461-73X,variou,1
41,084-598-061-461-73X,type,1
41,084-598-061-461-73X,found,1
41,084-598-061-461-73X,among,1
41,084-598-061-461-73X,concept,1
41,084-598-061-461-73X,notion,1
41,084-598-061-461-73X,univers,1
41,084-598-061-461-73X,languag,1
41,084-598-061-461-73X,analys,1
41,084-598-061-461-73X,refin,1
41,084-598-061-461-73X,beyond,1
41,084-598-061-461-73X,taken,1
41,084-598-061-461-73X,exist,1
41,084-598-061-461-73X,much,1
41,084-598-061-461-73X,stage,1
41,084-598-061-461-73X,invit,1
41,084-598-061-461-73X,assist,1
41,084-598-061-461-73X,interest,1
41,084-598-061-461-73X,reader,1
41,084-598-061-461-73X,critic,1
41,084-598-061-461-73X,dialogu,1
41,084-598-061-461-73X,applic,1
41,084-598-061-461-73X,major,1
41,084-598-061-461-73X,goal,1
41,084-598-061-461-73X,basi,1
41,084-598-061-461-73X,improv,1
42,111-417-084-591-248,thesauri,4
42,111-417-084-591-248,search,4
42,111-417-084-591-248,review,3
42,111-417-084-591-248,select,3
42,111-417-084-591-248,domain,2
42,111-417-084-591-248,specif,2
42,111-417-084-591-248,process,2
42,111-417-084-591-248,adopt,2
42,111-417-084-591-248,centr,2
42,111-417-084-591-248,queri,2
42,111-417-084-591-248,expans,2
42,111-417-084-591-248,aid,2
42,111-417-084-591-248,section,2
42,111-417-084-591-248,literatur,1
42,111-417-084-591-248,relat,1
42,111-417-084-591-248,applic,1
42,111-417-084-591-248,retriev,1
42,111-417-084-591-248,focus,1
42,111-417-084-591-248,survey,1
42,111-417-084-591-248,methodolog,1
42,111-417-084-591-248,result,1
42,111-417-084-591-248,empir,1
42,111-417-084-591-248,undertaken,1
42,111-417-084-591-248,sourc,1
42,111-417-084-591-248,formul,1
42,111-417-084-591-248,summari,1
42,111-417-084-591-248,disciplin,1
42,111-417-084-591-248,variou,1
42,111-417-084-591-248,type,1
42,111-417-084-591-248,tool,1
42,111-417-084-591-248,consist,1
42,111-417-084-591-248,main,1
42,111-417-084-591-248,cover,1
42,111-417-084-591-248,firstli,1
42,111-417-084-591-248,thesauru,1
42,111-417-084-591-248,secondli,1
42,111-417-084-591-248,deal,1
42,111-417-084-591-248,illustr,1
42,111-417-084-591-248,case,1
43,052-670-916-661-239,taxonomi,8
43,052-670-916-661-239,manag,8
43,052-670-916-661-239,onlin,6
43,052-670-916-661-239,disast,6
43,052-670-916-661-239,earthquak,4
43,052-670-916-661-239,resourc,4
43,052-670-916-661-239,share,4
43,052-670-916-661-239,respons,2
43,052-670-916-661-239,top,2
43,052-670-916-661-239,build,2
43,052-670-916-661-239,facet,2
43,052-670-916-661-239,design,2
43,052-670-916-661-239,common,2
43,052-670-916-661-239,languag,2
43,052-670-916-661-239,type,2
43,052-670-916-661-239,goal,1
43,052-670-916-661-239,recoveri,1
43,052-670-916-661-239,relat,1
43,052-670-916-661-239,constructivist,1
43,052-670-916-661-239,interpretivist,1
43,052-670-916-661-239,research,1
43,052-670-916-661-239,paradigm,1
43,052-670-916-661-239,combin,1
43,052-670-916-661-239,bottom,1
43,052-670-916-661-239,analysi,1
43,052-670-916-661-239,timefram,1
43,052-670-916-661-239,modular,1
43,052-670-916-661-239,perform,1
43,052-670-916-661-239,case,1
43,052-670-916-661-239,done,1
43,052-670-916-661-239,demonstr,1
43,052-670-916-661-239,brows,1
43,052-670-916-661-239,navig,1
43,052-670-916-661-239,support,1
43,052-670-916-661-239,search,1
43,052-670-916-661-239,creat,1
43,052-670-916-661-239,stakehold,1
43,052-670-916-661-239,level,1
43,052-670-916-661-239,categori,1
43,052-670-916-661-239,appli,1
43,052-670-916-661-239,implic,1
43,052-670-916-661-239,topic,1
43,052-670-916-661-239,variou,1
43,052-670-916-661-239,time,1
43,052-670-916-661-239,sensit,1
43,052-670-916-661-239,propos,1
43,052-670-916-661-239,great,1
43,052-670-916-661-239,social,1
43,052-670-916-661-239,relev,1
44,097-759-558-650-313,busi,8
44,097-759-558-650-313,small,5
44,097-759-558-650-313,investig,3
44,097-759-558-650-313,system,3
44,097-759-558-650-313,enterpris,2
44,097-759-558-650-313,purpos,2
44,097-759-558-650-313,gather,2
44,097-759-558-650-313,regard,2
44,097-759-558-650-313,articl,1
44,097-759-558-650-313,report,1
44,097-759-558-650-313,empir,1
44,097-759-558-650-313,practic,1
44,097-759-558-650-313,south,1
44,097-759-558-650-313,africa,1
44,097-759-558-650-313,determin,1
44,097-759-558-650-313,taken,1
44,097-759-558-650-313,account,1
44,097-759-558-650-313,design,1
44,097-759-558-650-313,actual,1
44,097-759-558-650-313,electron,1
44,097-759-558-650-313,document,1
44,097-759-558-650-313,opportun,1
44,097-759-558-650-313,concept,1
44,097-759-558-650-313,construct,1
44,097-759-558-650-313,gener,1
44,097-759-558-650-313,scheme,1
44,097-759-558-650-313,data,1
44,097-759-558-650-313,locat,1
44,097-759-558-650-313,provinc,1
44,097-759-558-650-313,mean,1
44,097-759-558-650-313,person,1
44,097-759-558-650-313,interview,1
44,097-759-558-650-313,owner,1
44,097-759-558-650-313,manag,1
44,097-759-558-650-313,guid,1
44,097-759-558-650-313,questionnair,1
44,097-759-558-650-313,site,1
44,097-759-558-650-313,observ,1
44,097-759-558-650-313,result,1
44,097-759-558-650-313,survey,1
44,097-759-558-650-313,show,1
44,097-759-558-650-313,critic,1
44,097-759-558-650-313,import,1
44,097-759-558-650-313,give,1
44,097-759-558-650-313,insight,1
44,097-759-558-650-313,current,1
44,097-759-558-650-313,situat,1
44,097-759-558-650-313,recommend,1
44,097-759-558-650-313,made,1
44,097-759-558-650-313,improv,1
45,025-832-836-773-820,facet,4
45,025-832-836-773-820,vs,4
45,025-832-836-773-820,navig,2
45,025-832-836-773-820,definit,2
45,025-832-836-773-820,conceptu,2
45,025-832-836-773-820,ranganathan,1
45,025-832-836-773-820,credit,1
45,025-832-836-773-820,introduct,1
45,025-832-836-773-820,toward,1
45,025-832-836-773-820,middl,1
45,025-832-836-773-820,twentieth,1
45,025-832-836-773-820,centuri,1
45,025-832-836-773-820,tradit,1
45,025-832-836-773-820,document,1
45,025-832-836-773-820,collect,1
45,025-832-836-773-820,express,1
45,025-832-836-773-820,complex,1
45,025-832-836-773-820,digit,1
45,025-832-836-773-820,world,1
45,025-832-836-773-820,act,1
45,025-832-836-773-820,filter,1
45,025-832-836-773-820,facilit,1
45,025-832-836-773-820,improv,1
45,025-832-836-773-820,retriev,1
45,025-832-836-773-820,popular,1
45,025-832-836-773-820,mean,1
45,025-832-836-773-820,character,1
45,025-832-836-773-820,concept,1
45,025-832-836-773-820,establish,1
45,025-832-836-773-820,inde,1
45,025-832-836-773-820,sever,1
45,025-832-836-773-820,exist,1
45,025-832-836-773-820,articl,1
45,025-832-836-773-820,overview,1
45,025-832-836-773-820,formal,1
45,025-832-836-773-820,found,1
45,025-832-836-773-820,literatur,1
45,025-832-836-773-820,follow,1
45,025-832-836-773-820,discuss,1
45,025-832-836-773-820,common,1
45,025-832-836-773-820,process,1
45,025-832-836-773-820,product,1
45,025-832-836-773-820,natur,1
45,025-832-836-773-820,function,1
45,025-832-836-773-820,object,1
46,051-858-967-360-549,theori,5
46,051-858-967-360-549,method,5
46,051-858-967-360-549,scholar,3
46,051-858-967-360-549,type,3
46,051-858-967-360-549,scholarli,2
46,051-858-967-360-549,5w,2
46,051-858-967-360-549,question,2
46,051-858-967-360-549,classifi,2
46,051-858-967-360-549,student,2
46,051-858-967-360-549,research,2
46,051-858-967-360-549,simpl,1
46,051-858-967-360-549,yet,1
46,051-858-967-360-549,power,1
46,051-858-967-360-549,typolog,1
46,051-858-967-360-549,list,1
46,051-858-967-360-549,distinct,1
46,051-858-967-360-549,evalu,1
46,051-858-967-360-549,allow,1
46,051-858-967-360-549,better,1
46,051-858-967-360-549,appreci,1
46,051-858-967-360-549,advantag,1
46,051-858-967-360-549,disadvantag,1
46,051-858-967-360-549,import,1
46,051-858-967-360-549,compon,1
46,051-858-967-360-549,system,1
46,051-858-967-360-549,document,1
46,051-858-967-360-549,limit,1
46,051-858-967-360-549,abil,1
46,051-858-967-360-549,search,1
46,051-858-967-360-549,result,1
46,051-858-967-360-549,often,1
46,051-858-967-360-549,invent,1
46,051-858-967-360-549,previou,1
46,051-858-967-360-549,unawar,1
47,036-074-742-305-080,imag,11
47,036-074-742-305-080,retriev,6
47,036-074-742-305-080,larg,3
47,036-074-742-305-080,social,3
47,036-074-742-305-080,upload,2
47,036-074-742-305-080,share,2
47,036-074-742-305-080,web,2
47,036-074-742-305-080,collect,2
47,036-074-742-305-080,assign,2
47,036-074-742-305-080,profession,2
47,036-074-742-305-080,number,2
47,036-074-742-305-080,system,2
47,036-074-742-305-080,behaviour,2
47,036-074-742-305-080,manag,2
47,036-074-742-305-080,increas,1
47,036-074-742-305-080,amount,1
47,036-074-742-305-080,properli,1
47,036-074-742-305-080,store,1
47,036-074-742-305-080,easili,1
47,036-074-742-305-080,key,1
47,036-074-742-305-080,role,1
47,036-074-742-305-080,difficult,1
47,036-074-742-305-080,undertak,1
47,036-074-742-305-080,qualiti,1
47,036-074-742-305-080,potenti,1
47,036-074-742-305-080,futur,1
47,036-074-742-305-080,other,1
47,036-074-742-305-080,reli,1
47,036-074-742-305-080,keyword,1
