Lens ID,Title,Date Published,Publication Year,Publication Type,Source Title,ISSNs,Publisher,Source Country,Author/s,Abstract,Volume,Issue Number,Start Page,End Page,Fields of Study,Keywords,MeSH Terms,Chemicals,Funding,Source URLs,External URL,PMID,DOI,Microsoft Academic ID,PMCID,Patent Citation Count,References,Scholarly Citation Count
043-550-610-510-777,The Spatial Value of Information,,2013,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Agnese Galeffi,,40,3,182,186,Statistics; Computer science; Value of information,,,,,http://dx.doi.org/10.5771/0943-7444-2013-3-182,http://dx.doi.org/10.5771/0943-7444-2013-3-182,,10.5771/0943-7444-2013-3-182,2810260916,,0,,1
044-023-593-835-730,Revealing Interdisciplinarity in Nanoscience and Technology Queries: A Transaction Log Analysis Approach,,2011,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Ali Shiri,"The study reported here investigated the search behaviour patterns of nanoscience and nanotechnology searchers as revealed by transaction log analysis of the NANOnetBASE electronic book digital library. This paper examines the patterns and strategies of nano searchers' query formulation and reformulation, then explores the extent of interdisciplinarity in search queries using the INSPEC and Compendex thesauri. The results show certain query formulation patterns associated with searching in an emerging and interdisciplinary area of nanotechnology such as: the use of multiword and compound query terms, extensive use of search terms beginning with the prefix ""nano,"" hyphenated terms, spelling variations, a large number of query reformulations, and the use of acronyms. The results also indicate that 62% of the unique top terms resulting from mapping users' query terms to the INSPEC Classification codes represented two or more disciplines, specifically terms associated with the Classification code ""A"" representing ""physics."" The results have implications for information organization and representation, user interface design and federated searching in digital libraries and multi-subject databases.",38,2,135,153,Web query classification; Prefix; User interface design; Web search query; Nanotechnology; Query language; Information retrieval; Inspec; Computer science; Digital library; Query expansion,,,,,http://dx.doi.org/10.5771/0943-7444-2011-2-135 http://cat.inist.fr/?aModele=afficheN&cpsidt=24274264,http://dx.doi.org/10.5771/0943-7444-2011-2-135,,10.5771/0943-7444-2011-2-135,2522756835,,0,,3
044-157-700-896-779,Titelei/Inhaltsverzeichnis,,2012,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,39,4,231,232,,,,,,,http://dx.doi.org/10.5771/0943-7444-2012-4-231,,10.5771/0943-7444-2012-4-231,,,0,,0
044-255-306-397-145,"I Simposio Internacional sobre Organizacion del Conocimiento, Bibliotecologia y Terminologia: An Editorial",,2011,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Richard P. Smiraglia,,38,1,3,8,Computer science,,,,,http://cat.inist.fr/?aModele=afficheN&cpsidt=24295658 http://dx.doi.org/10.5771/0943-7444-2011-1-3,http://dx.doi.org/10.5771/0943-7444-2011-1-3,,10.5771/0943-7444-2011-1-3,2525177650,,0,,1
044-336-702-735-219,Reader-Interest Classification: Concept and Terminology Historical Overview,,2013,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Daniel Martínez-Ávila; Rosa San Segundo,,40,2,102,114,Computer science; Linguistics; Terminology,,,,,http://dx.doi.org/10.5771/0943-7444-2013-2-102,http://dx.doi.org/10.5771/0943-7444-2013-2-102,,10.5771/0943-7444-2013-2-102,2810975990,,0,,2
044-758-727-283-861,Titelei/Inhaltsverzeichnis,,2010,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,37,1,I,II,,,,,,,http://dx.doi.org/10.5771/0943-7444-2010-1-i,,10.5771/0943-7444-2010-1-i,,,0,,0
045-419-303-088-35X,Treatment of Georeferencing in Knowledge Organization Systems: North American Contributions to Integrated Georeferencing,2011-11-04,2011,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Olha Buchel; Linda L. Hill,,2,1,47,57,Geography; Information retrieval; Data science; Software; Knowledge organization; Geographic information system; Georeference,,,,,https://journals.lib.washington.edu/index.php/nasko/article/download/12807/11289 http://journals.lib.washington.edu/index.php/nasko/article/view/12807/11289 http://arizona.openrepository.com/arizona/handle/10150/105729,http://dx.doi.org/10.7152/nasko.v2i1.12807,,10.7152/nasko.v2i1.12807,2042067532,,0,034-762-675-730-242; 071-176-047-886-027; 074-235-327-792-347; 084-896-306-427-907; 089-066-158-989-922; 089-136-348-811-720; 102-220-971-627-387; 129-741-152-159-341; 155-029-556-449-197; 170-256-158-174-46X,6
045-753-152-066-148,Classification Issues in 2008.,,2010,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Nancy J. Williamson,,37,4,318,331,Data science; Computer science,,,,,http://dx.doi.org/10.5771/0943-7444-2010-4-318,http://dx.doi.org/10.5771/0943-7444-2010-4-318,,10.5771/0943-7444-2010-4-318,2915688231,,0,,0
046-166-783-595-53X,Image Retrieval: A Comparative Study on the Influence of Indexing Vocabularies,,2009,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Elaine Ménard,,36,4,200,213,Image retrieval; Information retrieval; Computer science; Search engine indexing,,,,,http://dx.doi.org/10.5771/0943-7444-2009-4-200,http://dx.doi.org/10.5771/0943-7444-2009-4-200,,10.5771/0943-7444-2009-4-200,2894107798,,0,,7
047-968-826-962-696,"The Disorder of Things: Metaphysical Foundations of the Disunity of Science by John Dupré. Massachusetts; London: Harvard University Press, 1993, 308p. ISBN0-674-21261-4 (Hb); and Human Nature and the Limits of Science by John Dupré. Oxford; New York: Oxford University Press, 2001, 201p. ISBN 0-19-926550-X (Pb)",,2013,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,40,2,149,153,,,,,,,http://dx.doi.org/10.5771/0943-7444-2013-2-149,,10.5771/0943-7444-2013-2-149,,,0,,0
048-107-503-236-974,"Developing and Maintaining a National Classification System, Experience from Korean Decimal Classification",,2012,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Dong-Geun Oh,"Korean Decimal Classification (KDC) is described. KDC is a standard classification system officially published and maintained by the Korean Library Association. After tracing a brief history of modern classification in South Korea, we examine various characteristics and problems of KDC in detail, including the social context of developing it, its usage in the Korean libraries, the influences of other classifications on the system, characteristics of the schedule and major tables, and its newest edition (5 th ed.). We make eight suggestions and recommendations for future development of KDC, in particular, and for the development and maintenance of unique national classification, in general, based on experience in South Korea.",39,2,72,82,Social environment; Library science; Korean decimal classification; National system; Computer science,,,,,http://dx.doi.org/10.5771/0943-7444-2012-2-72 http://cat.inist.fr/?aModele=afficheN&cpsidt=25722166,http://dx.doi.org/10.5771/0943-7444-2012-2-72,,10.5771/0943-7444-2012-2-72,2472064870,,0,,2
048-127-750-639-998,UDC and folksonomies,,2010,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Alenka Šauperl,"Social tagging systems, known as ‘folksonomies’, represent an important part of web resource discovery as they enable free and unrestricted browsing through information space. Folksonomies consisting of subject designators (tags) assigned by users, however, have one important drawback: they do not express semantic relationships either hierarchical or associative between tags. As a consequence, the use of tags to browse information resources requires moving from one resource to another, based on coincidence and not on the pre-established meaningful or logical connections that may exist between related resources. We suggest that the semantic structure of the Universal Decimal Classification (UDC) may be used in complementing and supporting tag-based browsing. In this work, two specific questions were investigated: (1) Are terms used as tags in folksonomies included in the UDC? and (2) Which facets of UDC match the characteristics of documents or information objects that are tagged in folksonomies? A collection of the most popular tags from Amazon, LibraryThing, Delicious and 43Things was investigated. The universal nature of UDC was examined through the universality of topics and facets covering diverse human interests which are at the same time interconnected and form a rich and intricate semantic structure. The results suggest that UDC-supported folksonomies could be implemented in resource discovery, in particular in library portals and catalogues.",37,4,307,317,Universality (philosophy); World Wide Web; Associative property; Universal Decimal Classification; Information retrieval; Information space; Folksonomy; Drawback; Computer science; Web resource,,,,,https://arizona.openrepository.com/handle/10150/198790 http://dx.doi.org/10.5771/0943-7444-2010-4-307 https://arizona.openrepository.com/bitstream/10150/198790/1/Sauperl_E%26C31_2009.pdf https://repository.arizona.edu/arizona/handle/10150/198790 https://repository.arizona.edu/bitstream/10150/198790/1/Sauperl_E%26C31_2009.pdf,http://dx.doi.org/10.5771/0943-7444-2010-4-307,,10.5771/0943-7444-2010-4-307,575501979,,0,011-981-882-161-607; 083-119-821-288-742; 160-068-302-690-610,2
049-650-353-682-354,,,2010,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,37,2,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-2010-2,,10.5771/0943-7444-2010-2,,,0,,0
049-817-347-500-704,,,2009,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,36,4,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-2009-4,,10.5771/0943-7444-2009-4,,,0,,0
050-104-162-951-096,Interrogating “Identity”: A Philosophical Approach to an Enduring Issue in Knowledge Organization,,2009,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Jonathan Furner,,36,1,3,16,Epistemology; Philosophical methodology; Sociology; Knowledge organization,,,,,http://dx.doi.org/10.5771/0943-7444-2009-1-3,http://dx.doi.org/10.5771/0943-7444-2009-1-3,,10.5771/0943-7444-2009-1-3,2893194050,,0,,6
051-228-697-962-243,,,2009,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,36,1,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-2009-1,,10.5771/0943-7444-2009-1,,,0,,0
051-310-445-177-540,Classifications. On Philosophers and Librarians,,2009,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Cristiana Bettella; Massimiliano Carrara,,36,2-3,88,91,Epistemology; Philosophy,,,,,http://dx.doi.org/10.5771/0943-7444-2009-2-3-88,http://dx.doi.org/10.5771/0943-7444-2009-2-3-88,,10.5771/0943-7444-2009-2-3-88,2893842574,,0,,0
051-455-719-730-276,"Semantics, Classifications and Evidence in a Model for Global Catastrophic Risks",2012-01-01,2012,journal article,Knowledge Organization,09437444,,,Klaus Solberg Søilen; Philip B. Alipour,"Life on the surface of the Earth is fragile and can be deteriorated by outside influence, from nature, or inside influence, from humans. We present a macro perspective for the nation state as a kno ...",38,5,438,454,Semantics; Business; Macro; Nation state; Catastrophic risk; Socioeconomics; Economic system,,,,,http://www.diva-portal.org/smash/record.jsf?pid=diva2:534874,http://www.diva-portal.org/smash/record.jsf?pid=diva2:534874,,,1582287621,,0,,3
051-872-668-520-881,Concepts and Terms – ISKO’s Major Challenge,,2009,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Ingetraut Dahlberg,,36,2-3,169,177,Epistemology; Computer science,,,,,http://dx.doi.org/10.5771/0943-7444-2009-2-3-169,http://dx.doi.org/10.5771/0943-7444-2009-2-3-169,,10.5771/0943-7444-2009-2-3-169,2893487071,,0,,5
052-562-002-405-521,Towards a Taxonomy of KOS: Dimensions for Classifying Knowledge Organization Systems,,2012,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Renato Rocha Souza; Douglas Tudhope; and Maurício Barcellos Almeida,,39,3,179,192,Knowledge organization; Computer science; Knowledge management; Taxonomy (biology),,,,,http://dx.doi.org/10.5771/0943-7444-2012-3-179,http://dx.doi.org/10.5771/0943-7444-2012-3-179,,10.5771/0943-7444-2012-3-179,2810708883,,0,,12
053-567-554-802-946,Impressum,,2011,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,38,2,174,175,,,,,,,http://dx.doi.org/10.5771/0943-7444-2011-2-174,,10.5771/0943-7444-2011-2-174,,,0,,0
053-882-971-560-917,What is the Nature of the Periodic Table as a Classification System,,2011,journal article,Knowledge Organization,09437444,,,Birger Hjørland; Eric Scerri; John Dupre,,38,1,,,Periodic table; Artificial intelligence; Knowledge organization; Computer science; Information processing,,,,,,,,,2472258177,,0,,0
054-102-156-969-675,"Martha Lampland and Susan Leigh Star, editors. Standards and Their Stories: How Quantifying, Classifying, and Formalizing Practices Shape Everyday Life. Ithaca, N.Y.: Cornell Univ. Pr., 2009. 280 p. ISBN 978-0-80144-717-4",,2010,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,37,1,79,82,,,,,,,http://dx.doi.org/10.5771/0943-7444-2010-1-79,,10.5771/0943-7444-2010-1-79,,,0,,0
054-539-386-177-296,Tension Between Language and Discourse in North American Knowledge Organization,,2010,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,D. Grant Campbell,,37,1,51,57,,,,,,,http://dx.doi.org/10.5771/0943-7444-2010-1-51,,10.5771/0943-7444-2010-1-51,,,0,,0
056-534-179-885-089,A Study Of Authority Control in Spanish University Repositories,,2012,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Leticia Barrionuevo Almuzara; Mª Luisa Alvite Díez; and Blanca Rodríguez Bravo,,39,2,95,103,Political science; Authority control; Public administration,,,,,http://dx.doi.org/10.5771/0943-7444-2012-2-95-1,http://dx.doi.org/10.5771/0943-7444-2012-2-95-1,,10.5771/0943-7444-2012-2-95-1,2810119368,,0,,4
056-785-184-060-790,Titelei/Inhaltsverzeichnis,,2009,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,36,1,I,II,,,,,,,http://dx.doi.org/10.5771/0943-7444-2009-1-i,,10.5771/0943-7444-2009-1-i,,,0,,0
056-950-902-277-094,"Tagging of Biomedical Articles on CiteULike: A Comparison of User, Author and Professional Indexing",,2011,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Margaret E. I. Kipp,"This paper examines the context of online indexing from the viewpoint of three different groups: users, authors, and professional indexers. User tags, author keywords and descriptors were collected from academic journal articles, which were both indexed in Pubmed and tagged on CiteULike, and analysed. Descriptive statistics, informetric measures, and thesaural term comparison shows that there are important differences in the use of keywords between the three groups in addition to similarities which can be used to enhance support for search and browse. While tags and author keywords were found that matched descriptors exactly, other terms which did not match but provided important expansion to the indexing lexicon were found. These additional terms could be used to enhance support for searching and browsing in article databases as well as to provide invaluable data for entry vocabulary and emergent terminology for regular updates to indexing systems. Additionally, the study suggests that tags support organisation by association to task, projects and subject while making important connections to traditional systems which classify into subject categories.",38,3,245,261,Information retrieval; Vocabulary; Lexicon; Descriptive statistics; Computer science; Terminology; Search engine indexing,,,,,http://eprints.rclis.org/15227/ http://eprints.rclis.org/15227/1/kipp-2011-biomedicaltagging-kovol38.pdf,http://dx.doi.org/10.5771/0943-7444-2011-3-245,,10.5771/0943-7444-2011-3-245,1590506303,,0,002-852-458-537-866; 005-255-725-462-840; 006-061-426-560-599; 009-893-668-495-073; 011-981-882-161-607; 023-896-010-128-294; 036-706-153-054-917; 056-691-156-113-309; 063-174-909-674-61X; 066-915-178-556-066; 067-080-082-794-709; 067-865-739-836-871; 078-854-735-841-644; 080-249-519-797-470; 088-125-089-430-818; 088-478-983-368-784; 114-758-821-565-205; 124-055-238-548-83X; 132-384-476-148-433; 135-120-936-631-160; 152-613-117-717-093; 168-238-772-948-559; 168-466-197-336-584; 179-818-820-671-33X; 181-329-720-583-409; 182-872-147-730-736; 196-666-483-027-24X; 197-613-177-416-551,18
057-482-953-015-774,Formal Ontology and the Foundation of Knowledge Organization,,2013,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Heinrich Herre,,40,5,332,339,Formal ontology; Knowledge organization; Computer science; Knowledge management,,,,,http://dx.doi.org/10.5771/0943-7444-2013-5-332,http://dx.doi.org/10.5771/0943-7444-2013-5-332,,10.5771/0943-7444-2013-5-332,2811202454,,0,,6
057-693-373-488-727,Faceted navigation and browsing features in new OPACs: A more robust solution to problems of information seekers?,2011-11-04,2011,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Kathryn La Barre,,1,1,63,74,World Wide Web; Seekers; Computer science; Multimedia,,,,,https://journals.lib.washington.edu/index.php/nasko/article/view/12835/11316 http://journals.lib.washington.edu/index.php/nasko/article/download/12835/11316,http://dx.doi.org/10.7152/nasko.v1i1.12835,,10.7152/nasko.v1i1.12835,2013504609,,0,015-329-839-227-533; 035-088-195-648-72X; 038-946-313-592-550; 049-176-264-529-125; 062-045-811-764-863; 074-017-327-981-054; 097-082-429-956-664; 110-074-946-591-316; 130-284-396-569-325; 130-760-370-816-142; 142-045-270-653-852; 156-674-838-995-645; 181-320-609-292-59X; 189-474-484-148-107,3
058-201-431-727-742,"Knowledge organization for feminism and feminist research : a discourse oriented study of systematic outlines, logical structure, semantics and the process of indexing",2010-01-01,2010,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Jenny Samuelsson,The focus in this article is directed towards an analysis of the knowledge organization systems that index and classify feminist research texts in a Swedish bibliographic context. The article also ...,37,1,3,28,Semantics; Sociology; Structure (mathematical logic); Feminism; Knowledge organization; Feminist research; Linguistics; Search engine indexing,,,,,http://www.diva-portal.org/smash/record.jsf?pid=diva2:989301 http://umu.diva-portal.org/smash/record.jsf?pid=diva2:299513,http://dx.doi.org/10.5771/0943-7444-2010-1-3,,10.5771/0943-7444-2010-1-3,160620719,,0,,5
058-368-905-888-121,Titelei/Inhaltsverzeichnis,,2010,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,37,4,I,II,,,,,,,http://dx.doi.org/10.5771/0943-7444-2010-4-i,,10.5771/0943-7444-2010-4-i,,,0,,0
058-752-549-110-597,Titelei/Inhaltsverzeichnis,,2013,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,40,4,211,212,,,,,,,http://dx.doi.org/10.5771/0943-7444-2013-4-211,,10.5771/0943-7444-2013-4-211,,,0,,0
059-611-580-408-33X,The Convergence of Metadata and Bibliographic Control? Trends and Patterns in Addressing the Current Issues and Challenges of Providing Subject Access,,2010,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Jack Hang-Tat Leong,"Resource description and discovery have been facilitated generally in two approaches, namely bibliographic control and metadata, which now may converge in response to current issues and challenges of providing subject access. Four categories of major issues and challenges in the provision of subject access to digital and non-digital resources are: 1) the advancement of new knowledge; 2) the fall of controlled vocabulary and the rise of natural language; 3) digitizing and networking the traditional catalogue systems; and 4) electronic publishing and the Internet. The creation of new knowledge and the debate about the use of natural language and controlled vocabulary as subject headings becomes even more intense in the digital and online environment. The third and fourth categories are conceived after the emergence of networked environments and the rapid expansion of electronic resources. Recognizing the convergence of metadata schemas and bibliographic control calls for adapting to the new environment by developing tools that exploit the strengths of both.",37,1,29,42,Controlled vocabulary; The Internet; World Wide Web; Exploit; Electronic publishing; Natural language; Subject access; Knowledge organization; Computer science; Metadata,,,,,http://cat.inist.fr/?aModele=afficheN&cpsidt=24463508 http://dx.doi.org/10.5771/0943-7444-2010-1-29,http://dx.doi.org/10.5771/0943-7444-2010-1-29,,10.5771/0943-7444-2010-1-29,2463025451,,0,,3
060-372-899-346-10X,Multidimensional classifications: Past and future conceptualizations and visualizations,2011-11-02,2011,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Charles van den Heuvel,"This paper maps the concepts “space” and “dimensionality” in classifications, in particular in visualizations hereof, from a historical perspective. After a historical excursion in the domain of classification theory of what in mathematics is known as dimensionality reduction in representations of a single universe of knowledge, its potentiality will be explored for information retrieval and navigation of the World Wide Web.",39,6,105,121,Curse of dimensionality; Data science; Excursion; Mathematics; Dimensionality reduction,,,,,https://core.ac.uk/display/85572448 http://journals.lib.washington.edu/index.php/nasko/article/download/12795/11287 https://journals.lib.washington.edu/index.php/nasko/article/view/12795/11287 https://www.narcis.nl/publication/RecordID/oai%3Apure.knaw.nl%3Apublications%2F88e07c90-31e4-4e19-b2d0-6a33cd7823cc,https://journals.lib.washington.edu/index.php/nasko/article/view/12795/11287,,,2037657562,,0,006-259-604-105-85X; 020-733-364-603-720; 020-940-046-820-940; 030-052-392-380-99X; 035-013-129-167-876; 038-249-176-007-541; 046-028-626-349-479; 060-451-766-710-516; 073-399-956-149-797; 080-945-058-659-719; 087-266-161-452-054; 163-021-556-113-857; 169-020-951-232-374,3
061-018-838-320-648,"Metadata About What? Distinguishing Between Ontic, Epistemic, and Documental Dimensions in Knowledge Organization",,2012,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Claudio Gnoli,"Claudio Gnoli has been working as an academic librarian since 1994. His main interest is classification theory. He has published papers on this subject in several international journals and conference pro- ceedings. He is a member of the scientific advisory boards of the Universal Decimal Classification Con- sortium (UDCC) and of the journal Knowledge Organization, and vice-president of the International Society for Knowledge Organization (ISKO). Gnoli, Claudio. Metadata About What? Distinguishing Between Ontic, Epistemic, and Documental Dimensions in Knowledge Organization. Knowledge Organization. 39(4), 268-275. 37 references. ABSTRACT: The spread of many new media and formats is changing the scenario faced by knowledge organizers: as printed monographs are not the only standard form of knowledge carrier anymore, the traditional kind of knowl- edge organization (KO) systems based on academic disciplines is put into question. A sounder foundation can be provided by an analysis of the different dimensions concurring to form the content of any knowledge item—what Brian Vickery described as the steps ""from the world to the classifier."" The ultimate referents of documents are the phenomena of the real world, that can be ordered by ontology, the study of what exists. Phenomena coexist in subjects with the perspectives by which they are considered, pertaining to epistemology, and with the formal features of knowledge carriers, adding a further, pragmatic layer. All these di- mensions can be accounted for in metadata, but are often done so in mixed ways, making indexes less rigorous and interoperable. For example, while facet analysis was originally developed for subject indexing, many ""faceted"" interfaces today mix subject fac- ets with form facets, and schemes presented as ""ontologies"" for the ""semantic Web"" also code for non-semantic information. In bibliographic classifications, phenomena are often confused with the disciplines dealing with them, the latter being assumed to be the most useful starting point, for users will have either one or another perspective. A general citation order of dimensions— phenomena, perspective, carrier—is recommended, helping to concentrate most relevant information at the beginning of head- ings.",39,4,268,275,Epistemology; Ontology (information science); Body of knowledge; Universal Decimal Classification; Ontology; Ontic; Subject indexing; Knowledge organization; Computer science; Metadata,,,,,http://www-dimat.unipv.it/~gnoli/gnoli2012.pdf,http://dx.doi.org/10.5771/0943-7444-2012-4-268,,10.5771/0943-7444-2012-4-268,2182084268,,0,008-283-550-062-243; 009-859-469-551-600; 010-837-954-398-185; 027-396-266-532-738; 029-696-149-461-94X; 038-249-176-007-541; 046-308-014-520-294; 048-841-863-051-646; 050-346-539-439-36X; 051-411-953-914-482; 052-694-680-995-326; 058-186-376-711-541; 068-112-917-094-066; 071-893-988-303-26X; 072-020-365-696-056; 087-831-676-456-440; 093-118-965-830-64X; 093-342-291-216-462; 098-314-043-447-003; 098-507-725-113-618; 098-981-178-271-366; 110-269-455-474-000; 129-202-026-489-574; 131-047-646-757-490; 133-637-302-325-670; 142-255-262-450-284; 148-143-435-462-315; 149-587-753-798-301; 153-017-318-509-51X; 156-598-760-048-637; 168-032-210-550-596,8
061-551-080-874-924,,,2012,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,39,2,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-2012-2,,10.5771/0943-7444-2012-2,,,0,,0
062-086-201-884-316,Is FRBR a Domain? Domain Analysis Applied to the Literature of The FRBR Family of Conceptual Models,2013-10-31,2013,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Richard P. Smiraglia,"Domain analysis helps visualize the semantic intellectual content of a coherent group, or domain. A domain is a group with an ontological base, an underlying teleology, common hypotheses and epistemology, and social semantics. FRBR has spawned a family of conceptual models, and much writing. A recent second anthology about the FRBR models raises the question of whether a coherent domain has formed around the FRBR family. Domain analysis is used here to visualize the semantic content of the FRBR family domain, and to compare its two main component groups, scholar authors and practitioner authors. Results show a common teleology with some subtle differences surrounding implementation of the FRBR family of models.",4,1,174,185,Conceptual model; Artificial intelligence; Domain analysis; Cognitive science; Ontology; Social semantics; Intellectual content; A domain; Mathematics; Teleology,,,,,http://journals.lib.washington.edu/index.php/nasko/article/download/14658/12301 http://journals.lib.washington.edu/index.php/nasko/article/view/14658,http://dx.doi.org/10.7152/nasko.v4i1.14658,,10.7152/nasko.v4i1.14658,2076048144,,0,007-488-766-021-822; 013-993-917-540-609; 102-347-100-976-096; 176-375-254-109-852; 190-614-225-751-822,1
062-505-093-895-096,"Classifying Philosophy at the Library of the Scuola Normale Superiore (Pisa, Italy), Part A",,2009,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Raffaele Giampietro,,36,2-3,141,145,Sociology; Humanities,,,,,http://dx.doi.org/10.5771/0943-7444-2009-2-3-141,http://dx.doi.org/10.5771/0943-7444-2009-2-3-141,,10.5771/0943-7444-2009-2-3-141,2892892286,,0,,0
062-506-395-882-340,Classical Pragmatism and its Varieties: On a Pluriform Metatheoretical Perspective for Knowledge Organization,,2010,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,Thomas M. Dousa,,37,1,65,71,,,,,,,http://dx.doi.org/10.5771/0943-7444-2010-1-65,,10.5771/0943-7444-2010-1-65,,,0,,2
062-833-134-302-043,Disciplining Knowledge at the Library of Congress,,2012,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Melissa Adler,,39,5,370,376,Library science; Political science; Library of congress,,,,,http://dx.doi.org/10.5771/0943-7444-2012-5-370,http://dx.doi.org/10.5771/0943-7444-2012-5-370,,10.5771/0943-7444-2012-5-370,2810988590,,0,,5
065-085-663-148-457,Titelei/Inhaltsverzeichnis,,2011,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,38,2,I,II,,,,,,,http://dx.doi.org/10.5771/0943-7444-2011-2-i,,10.5771/0943-7444-2011-2-i,,,0,,0
067-195-084-305-016,Network Theory and Terminology.,,2013,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Ágota Fóris,"The paper aims to present the relations of network theory and terminology. The model of scale-free networks, which has been recently developed and widely applied since, can be effectively used in terminology research as well. Operation based on the principle of networks is a universal characteristic of complex systems. Networks are governed by general laws. The model of scale-free networks can be viewed as a statistical-probability model, and it can be described with mathematical tools. Its main feature is that ‘everything is connected to everything else’, that is every node is reachable (in a few steps) starting from any other node; this phenomena called ‘the small world phenomenon’. The existence of a linguistic network and the general laws of the operation of networks enable us to place issues of language use in the complex system of relations that reveal the deeper connections between phenomena with the help of networks embedded in each other. The realization of the metaphor that language also has a network structure is the basis of the classification methods of the terminological system, and likewise of the ways of creating terminology databases, which serve the purpose of providing easy and versatile accessibility to specialised knowledge.",40,6,422,431,Network theory; Artificial intelligence; Metaphor; Network structure; Classification methods; Computer science; Complex system; Phenomenon; Terminology,,,,,http://real.mtak.hu/27031/,http://dx.doi.org/10.5771/0943-7444-2013-6-422,,10.5771/0943-7444-2013-6-422,1682641436,,0,,2
067-607-380-390-014,"The Structure of Knowledge: Classifications of Science and Learning since the Renaissance, edited by Tore Frängsmyr",,2012,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,39,2,137,141,,,,,,,http://dx.doi.org/10.5771/0943-7444-2012-2-137,,10.5771/0943-7444-2012-2-137,,,0,,0
067-682-917-864-735,Abridged Dewey-15 (2012) in Historical Perspectives,,2012,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Mohindar Partap Satija,,39,6,466,470,Computer science; Classics,,,,,http://dx.doi.org/10.5771/0943-7444-2012-6-466,http://dx.doi.org/10.5771/0943-7444-2012-6-466,,10.5771/0943-7444-2012-6-466,2810726435,,0,,3
068-142-291-971-027,Proposal for a Classification of Classifications built on Beghtol’s Distinction between “Naïve Classification” and “Professional Classification”,,2010,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Elin K. Jacob,,37,2,111,120,Artificial intelligence; Natural language processing; Computer science,,,,,http://dx.doi.org/10.5771/0943-7444-2010-2-111,http://dx.doi.org/10.5771/0943-7444-2010-2-111,,10.5771/0943-7444-2010-2-111,2893688993,,0,,4
