Lens ID,Title,Date Published,Publication Year,Publication Type,Source Title,ISSNs,Publisher,Source Country,Author/s,Abstract,Volume,Issue Number,Start Page,End Page,Fields of Study,Keywords,MeSH Terms,Chemicals,Funding,Source URLs,External URL,PMID,DOI,Microsoft Academic ID,PMCID,Patent Citation Count,References,Scholarly Citation Count
098-551-863-329-618,Usability evaluation of ontology editors,,2005,journal article,Knowledge Organization,09437444,,,Elena García-Barriocanal; Miguel A. Sicilia; Salvador Sánchez-Alonso,"Ontology editors are software tools that allow the creation and maintenance of ontologies through a graphical user interface. As the semantic web effort grows, a larger community of users for this kind of tool is expected. New users include people not specifically skilled in the use of ontology formalisms. In consequence, the usability of ontology editors can be viewed as a key adoption precondition for semantic web technologies. In this paper, the usability evaluation of several representative ontology editors is described. This evaluation is carried out by combining a heuristic pre-assessment with a subsequent user-testing phase. The target population is comprised of people with no specific ontology-creation skills that have a general knowledge about domain modelling. For this kind of user, current editors are adequate for the creation and maintenance of simple ontologies. Also, there is room for improvement, especially in browsing mechanisms, help systems, and visualization metaphors.",32,1,1,9,World Wide Web; Process ontology; Ontology (information science); Usability; Semantic Web; Ontology-based data integration; Computer science; OWL-S; Suggested Upper Merged Ontology; Upper ontology,,,,,http://www.cc.uah.es/ssalonso/papers/Garcia_Sicilia_Sanchez_KO.pdf,http://www.cc.uah.es/ssalonso/papers/Garcia_Sicilia_Sanchez_KO.pdf,,,2515929539,,0,003-154-544-577-061; 010-612-528-348-006; 015-263-245-445-999; 019-053-667-776-931; 025-929-743-572-676; 027-902-180-573-212; 033-963-776-011-874; 035-062-890-313-627; 037-131-151-842-460; 044-112-946-898-10X; 048-540-118-537-807; 050-022-468-150-663; 068-510-263-293-675; 068-801-494-333-443; 069-089-627-994-051; 077-719-362-591-268; 090-056-671-326-472; 141-194-881-145-446; 160-343-813-385-97X; 162-312-028-303-693; 173-475-611-021-752,16
100-935-111-075-54X,What is Knowledge Organization (KO),2008-07-01,2008,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Birger Hjørland,"Knowledge Organization (KO) is about activities such as document description, indexing and classification performed in libraries, databases, archives etc. These activities are done by librarians, archivists, subject specialists as well as by computer algorithms. KO as a field of study is concerned with the nature and quality of such knowledge organizing processes (KOP) as well as the knowledge organizing systems (KOS) used to organize documents, document representations and concepts. There exist different historical and theoretical approaches to and theories about KO, which are related to different views of knowledge, cognition, language, and social organization. Each of these approaches tends to answer the question: ""What is knowledge organization?"" differently. LIS professionals have often concentrated on applying new technology and standards, and may not have seen their work as involving interpretation and analysis of meaning. That is why library classification has been criticized for a lack of substantive intellectual content. Traditional human-based activities are increasingly challenged by computer-based retrieval techniques. It is appropriate to investigate the relative contributions of different approaches; the current challenges make it imperative to reconsider this understanding. This paper offers an understanding of KO based on an explicit theory of knowledge.",35,2-3,86,101,Sociology; Cognition; Body of knowledge; Library classification; Knowledge organization; Intellectual content; Knowledge management; Search engine indexing; Social organization,,,,,http://arizona.openrepository.com/arizona/handle/10150/106183,http://dx.doi.org/10.5771/0943-7444-2008-2-3-86,,10.5771/0943-7444-2008-2-3-86,37511596,,0,008-059-612-903-583; 023-927-221-065-800; 032-996-453-495-055; 062-724-086-574-032; 068-737-899-308-007; 071-206-267-554-061; 080-945-058-659-719; 097-082-429-956-664; 101-181-440-980-872; 118-826-118-594-79X; 148-018-898-936-764; 152-638-811-043-763; 161-936-604-849-125; 187-630-733-190-162; 189-726-704-382-172,95
103-821-173-830-911,Personal Author Index,,2007,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,34,3,188,189,,,,,,,http://dx.doi.org/10.5771/0943-7444-2007-3-188,,10.5771/0943-7444-2007-3-188,,,0,,0
104-948-801-448-073,Call For Papers,,2007,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,34,2,67,68,,,,,,,http://dx.doi.org/10.5771/0943-7444-2007-2-67,,10.5771/0943-7444-2007-2-67,,,0,,0
106-258-436-803-499,The Immediate Prospects for the Application of Ontologies in Digital Libraries,2007-04-25,2007,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Jody DeRidder,"The purpose, scope, usage, methodology, cross-mapping and encoding of ontologies is summarized. A snapshot of current research and development includes available tools, ontologies, and query engines, with their applications. Benefits, problems, and costs are discussed, and the feasibility and usefulness of ontologies is weighed with respect to potential and current digital library arenas. The author concludes that ontology application potentially has a huge impact within knowledge management, enterprise integration, e-commerce, and possibly education, Outside of heavily funded domains, feasibility depends on assessment of various evolving factors, including the current tools and systems, level of adoption in the field, time and expertise available, and cost barriers.",34,4,227,246,IDEF5; Encoding (memory); World Wide Web; Ontology (information science); Ontology; Electronic library; Computer science; Digital library; Enterprise integration; Snapshot (computer storage),,,,,http://cat.inist.fr/?aModele=afficheN&cpsidt=20134731 http://jodyderidder.com/writings/publications/KO_2007/ontologies.html http://dx.doi.org/10.5771/0943-7444-2007-4-227,http://dx.doi.org/10.5771/0943-7444-2007-4-227,,10.5771/0943-7444-2007-4-227,2522050871,,0,,9
108-951-652-767-38X,Improving information retrieval of subjects through citation-analysis,,2006,journal article,Knowledge Organization,09437444,,,Jeff Gabel,"Citation-chasing is proposed as a method of discovering additional terms to enhance subject-search retrieval by broadening and prioritizing the results. Subjects attached to records representing cited works are compared to subjects attached to records representing the original citing sources, and to the subjects yielded by chasing see-also references from the latter group of headings. Original citing sources were yielded via a subject-list search in a library catalog using the subject heading ""Language and languages - Origin."" A subject-search was employed to avoid subjectivity in choosing sources. References from the sources were searched in OCLC where applicable, and the subject headings were retrieved. The subjects were ranked first by number of citations from original sources, then by total citation-frequency. The results were tiered into four groups in a Bradford-like distribution. A similar rank and division was performed on the subjects representing the original citing sources, and those yielded by chasing see-also references. Both in terms of subject frequency and topic type, positive comparisons between citation-chasing and see-also references show a confirmation of different methods of yielding alternative subjects. Exclusive results suggest potential mutual complementary value among these different methods.",33,2,86,95,Citation analysis; Ranking; Subjectivity; Information retrieval; Subject access; Topic type; Bibliometric analysis; Computer science; Library catalog,,,,,,,,,2500381087,,0,,1
110-075-638-989-490,Index to Volume 34,,2008,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,35,1,74,74,,,,,,,http://dx.doi.org/10.5771/0943-7444-2008-1-74,,10.5771/0943-7444-2008-1-74,,,0,,1
111-850-586-119-434,"Book review of: Rachel Cooper. Classifying Madness: A Philosophical Examination of the Diagnostic and Statistical Manual of Mental Disorders. Berlin: Springer, 2005.",2008-11-01,2008,journal article,Knowledge Organization,09437444,,,Birger Hjørland,,,,,,Psychoanalysis; Sociology; Knowledge organization,,,,,https://arizona.openrepository.com/handle/10150/105911,https://arizona.openrepository.com/handle/10150/105911,,,595809755,,0,,8
115-230-295-869-065,,,2008,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,35,4,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-2008-4,,10.5771/0943-7444-2008-4,,,0,,0
115-406-999-927-24X,Building taxonomies using organizational resources : A case of business consulting environment,,2005,journal article,Knowledge Organization,09437444,,,Abdus Sattar Chaudhry; Goh Hui Ling,"Taxonomies are becoming an increasingly important tool for companies to effectively manage information, particularly in the business consulting environment, where information is considered a main asset and a key product. This paper describes a case study of developing a taxonomy system for a regional business consulting company. The taxonomy, consisting of 12 main categories and approximately 500 terms, was built based on the existing knowledge structure and information needs of consultants in a selected company. This prototype can be conveniently utilised and adapted by other companies in their efforts to develop their own taxonomy system.",32,1,25,46,Business; Knowledge structure; Operations research; Knowledge management; Information technology consulting; Information needs,,,,,,,,,2463443044,,0,,6
118-692-472-273-242,Faceted navigation and browsing features in new opacs: Robust support for scholarly information seeking?,2007-11-20,2007,journal article,Knowledge Organization,09437444,,,Kathryn La Barre,"At the end of 2005, impending digitization efforts and several developments related to the creation of access and discovery tools for informational and cultural objects resulted in a series of responses that continue to ripple throughout the library, museum and archive communities. These developments have broad implications for all three communities because of the goals shared by each in the creation of description, control and enhanced access to informational and cultural objects. This position paper will consider new implementations of faceted navigation and browsing features in online catalogs. It is also a response to challenges to develop interwoven approaches to the study of information seeking and the design and implementation of search and discovery systems. Urgently needed during this time of experimentation, development and implementation is a framework for system evaluation and critical analysis of needed and missing features that is grounded in traditional principles, borne out by practice. Such a framework could extend feature analysis protocols established during the early years of online catalog development.",34,2,78,90,World Wide Web; Pattern recognition (psychology); Usability; Implementation; Information seeking; Faceted classification; Digitization; System evaluation; Computer science; Position paper,,,,,https://experts.illinois.edu/en/publications/faceted-navigation-and-browsing-features-in-new-opacs-robust-supp,https://experts.illinois.edu/en/publications/faceted-navigation-and-browsing-features-in-new-opacs-robust-supp,,,2524599877,,0,,9
126-093-418-298-436,"Murtha Baca, Patricia Harping, Elisa Lanzi, Linda McCrea, and Ann Whiteside (eds.). Cataloging Cultural Objects: A Guide to Describing Cultural Work and Their Images. Chicago: American Library Association, 2006. 396 p. ISBN 978-0-8389-3564-4 (pbk.)",,2007,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,34,4,264,265,,,,,,,http://dx.doi.org/10.5771/0943-7444-2007-4-264,,10.5771/0943-7444-2007-4-264,,,0,,0
127-004-379-119-560,"A Rejoinder to Beghtol (2004). Knowledge Organization, 31(3), 199-201.",,2004,journal article,Knowledge Organization,09437444,,,Jeppe Nicolaisen; Birger Hjørland,,,,,,Epistemology; Sociology; Knowledge organization,,,,,http://arizona.openrepository.com/arizona/handle/10150/105404,http://arizona.openrepository.com/arizona/handle/10150/105404,,,796356014,,0,,1
127-482-211-718-005,Ten Long-Term Research Questions in Knowledge Organization,,2008,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Claudio Gnoli,"Research can benefit by periodical consideration of its status in a long-term perspective. In knowledge organization (KO), a number of basic questions remain to be addressed in the 21st cen- tury. Ten of them are identified and synthetically discussed: (1) Can KO principles be extended to a broader scope, including hypertexts, multimedia, museum objects, and monuments? (2) Can the two basic approaches, ontological and epistemological, be reconciled? (3) Can any ontological foundation of KO be identified? (4) Should disciplines continue to be the structural base of KO? (5) How can viewpoint warrant be respected? (6) How can KO be adapted to local collection needs? (7) How can KO deal with changes in knowledge? (8) How can KO systems represent all the dimensions listed above? (9) How can software and formats be improved to better serve these needs? (10) Who should do KO: information professionals, authors or readers?",35,2-3,137,149,Epistemology; Sociology; Ontology; Warrant; Information policy; Knowledge organization; Research questions; Scientific method,,,,,https://www-dimat.unipv.it/gnoli/gnoli2008b.pdf http://mate.unipv.it/gnoli/gnoli2008b.pdf,http://dx.doi.org/10.5771/0943-7444-2008-2-3-137,,10.5771/0943-7444-2008-2-3-137,2182203409,,0,004-292-606-497-684; 004-572-952-628-786; 005-381-168-447-96X; 010-462-179-770-979; 029-276-315-904-363; 029-359-373-093-910; 030-052-392-380-99X; 038-249-176-007-541; 039-489-547-552-469; 042-002-086-935-037; 046-308-014-520-294; 046-846-411-960-590; 048-841-863-051-646; 050-492-747-870-926; 056-709-260-660-68X; 059-438-671-773-803; 061-457-500-627-09X; 062-493-798-375-845; 063-846-135-421-940; 073-624-191-942-344; 074-697-929-068-168; 075-177-709-684-193; 075-644-245-913-102; 076-326-065-134-294; 078-789-311-688-035; 079-101-643-158-485; 081-806-769-863-288; 082-942-834-587-594; 083-832-868-153-97X; 087-831-676-456-440; 092-736-012-017-002; 098-507-725-113-618; 099-817-334-957-565; 112-178-500-251-383; 116-383-629-105-174; 122-667-315-891-776; 133-688-136-209-833; 142-255-262-450-284; 153-017-318-509-51X; 161-265-405-929-03X; 167-637-408-313-137; 167-907-793-539-200; 171-708-200-297-211; 176-535-893-212-063,20
129-518-699-808-841,Levels of reality and levels of representation,,2004,journal article,Knowledge Organization,09437444,,,Claudio Gnoli; Roberto Poli,"Ontology, in its philosophical meaning, is the discipline investigating the structure of reality. Its findings can be relevant to knowledge organization, and models of knowledge can, in turn, offer relevant ontological suggestions. Several philosophers in time have pointed out that reality is structured into a series of integrative levels, like the physical, the biological, the mental, and the cultural, and that each level plays as a base for the emergence of more complex levels. More detailed theories of levels have been developed by Nicolai Hartmann and James K. Feibleman, and these have been considered as a source for structuring principles in bibliographic classification by both the Classification Research Group (CRG) and Ingetraut Dahlberg. CRG's analysis of levels and of their possible application to a new general classification scheme based on phenomena instead of disciplines, as it was formulated by Derek Austin in 1969, is examined in detail. Both benefits and open problems in applying integrative levels to bibliographic classification are pointed out.",31,3,151,160,Epistemology; Classification scheme; Knowledge representation and reasoning; Library classification; Ontology; Structuring; Knowledge organization; Computer science,,,,,https://www-dimat.unipv.it/gnoli/gnoli%26poli2004.pdf https://philpapers.org/rec/GNOLOR,https://philpapers.org/rec/GNOLOR,,,28549334,,0,000-927-783-697-821; 004-292-606-497-684; 004-572-952-628-786; 005-381-168-447-96X; 006-083-882-713-015; 008-352-304-691-067; 009-250-243-917-382; 012-582-492-657-269; 014-807-313-107-542; 015-143-726-833-566; 016-822-232-415-322; 018-513-292-822-628; 029-276-315-904-363; 038-249-176-007-541; 043-919-177-776-837; 048-059-821-451-22X; 068-842-015-943-027; 074-789-537-603-270; 078-370-387-091-320; 084-230-607-359-185; 086-267-164-845-070; 097-921-728-549-473; 098-507-725-113-618; 100-079-513-299-504; 102-555-702-781-751; 117-593-887-007-43X; 125-548-650-010-750; 135-525-987-587-003; 136-812-479-151-914; 159-061-020-740-731; 172-999-582-258-136; 198-116-724-393-416,38
131-267-881-452-886,"Rachel Cooper. Classifying Madness: A Philosophical Examination of the Diagnostic and Statistical Manual of Mental Disorders. Berlin: Springer, 2005. vii, 172 p. (Philosophy and Medicine, vol. 86). ISBN: 978-1-4020-3344-5 (hbk.)",,2008,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,35,4,259,263,,,,,,,http://dx.doi.org/10.5771/0943-7444-2008-4-259,,10.5771/0943-7444-2008-4-259,,,0,,0
135-240-370-325-039,"Book review of: Eric R. Scerri. The Periodic Table: Its Story and Its Significance. Oxford: Oxford University Press, 2007",2008-11-01,2008,journal article,Knowledge Organization,09437444,,,Birger Hjørland,,,,,,Philosophy; Media studies; Classics,,,,,http://arizona.openrepository.com/arizona/handle/10150/106001,http://arizona.openrepository.com/arizona/handle/10150/106001,,,607692890,,0,,0
135-259-570-786-42X,ISKO News,,2008,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,35,4,264,265,,,,,,,http://dx.doi.org/10.5771/0943-7444-2008-4-264,,10.5771/0943-7444-2008-4-264,,,0,,0
138-157-350-755-199,Knowledge Organization Literature,,2008,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,35,1,63,71,,,,,,,http://dx.doi.org/10.5771/0943-7444-2008-1-63,,10.5771/0943-7444-2008-1-63,,,0,,0
139-415-373-727-671,A new conception of Representation of knowledge,,2004,journal article,Knowledge Organization,09437444,,,Rosa San Segundo,"The new term Representation of knowledge, applied to the framework of electronic segments of information, with comprehension of new material support for information, and a review and total conceptualisation of the terminology which is being applied, entails a review of all traditional documentary practices. Therefore, a definition of the concept of Representation of knowledge is indispensable. The term representation has been used in western cultural and intellectual tradition to refer to the diverse ways that a subject comprehends an object. Representation is a process which requires the structure of natural language and human memory whereby it is interwoven in a subject and in conscience. However, at the present time, the term Representation of knowledge is applied to the processing of electronic information, combined with the aim of emulating the human mind in such a way that one has endeavoured to transfer, with great difficulty, the complex structurality of the conceptual representation of human knowledge to new digital information technologies. Thus, nowadays, representation of knowledge has taken on diverse meanings and it has focussed, for the moment, on certain structures and conceptual hierarchies which carry and transfer information, and has initially been based on the current representation of knowledge using artificial intelligence. The traditional languages of documentation, also referred to as languages of representation, offer a structured representation of conceptual fields, symbols and terms of natural and notational language, and they are the pillars for the necessary correspondence between the object or text and its representation. These correspondences, connections and symbolisations will be established within the electronic framework by means of different models and of the goal domain, which will give rise to organisations, structures, maps, networks and levels, as new electronic documents are not compact units but segments of information. Thus, the new representation of knowledge refers to data, images, figures and symbolised, treated, processed and structured ideas which replace or refer to documents within the framework of technical processing and the recuperation of electronic information.",31,2,106,111,Artificial intelligence; Knowledge representation and reasoning; Body of knowledge; Natural language; Natural language processing; Data science; Knowledge organization; Open Knowledge Base Connectivity; Computer science; Terminology; Documentation; Information science,,,,,,,,,2472632394,,0,,1
140-472-735-930-607,Titelei/Inhaltsverzeichnis,,2007,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,34,2,I,V,,,,,,,http://dx.doi.org/10.5771/0943-7444-2007-2-i,,10.5771/0943-7444-2007-2-i,,,0,,0
140-916-495-285-235,Spanish research in knowledge organization (1992-2001),,2005,journal article,Knowledge Organization,09437444,,,Evaristo Jimenez-Contreras; Maria-José López-Huertas,"This study gives an initial appraisal of research activity in Spain surrounding ""knowledge organization"".",31,3,136,150,Sociology; Valuation (finance); Knowledge organization; Bibliometric analysis; Social science; Terminology; Engineering ethics; Scientific method; Information science,,,,,http://eprints.rclis.org/12855/,http://eprints.rclis.org/12855/,,,1543924559,,0,,7
141-208-622-576-887,"A classification scheme for the organization of electronic documents in small, medium and micro enterprises (SMMES)",,2004,journal article,Knowledge Organization,09437444,,,Marthinus S. Van Der Walt,"This article proposes a generic classification scheme for the purpose of organizing electronic documents in business enterprises in the SMME sector. Data were gathered from literature on information organization, business information, competitive intelligence and information systems, as well as through an empirical study of information organization practices in a sample of 24 small businesses in three different provinces in South Africa. The concepts gathered from folder systems for documents, email and Internet favourites, augmented by concepts derived from the literature, were analyzed using the technique of facet analysis. Business processes feature prominently in the resultant scheme.",31,1,26,38,Competitive intelligence; The Internet; Empirical research; Classification scheme; Information system; Business information; Electronic document; Computer science; Operations research; Knowledge management; Business process,,,,,,,,,2463006019,,0,,5
146-114-322-954-991,Thoughts on the relationship of knowledge organization to knowledge management,,2007,journal article,Knowledge Organization,09437444,,,Joseph Kasten,"As the literature in both knowledge organization and knowledge management continues to flourish and address issues common to both fields, it becomes more difficult to delineate the boundaries of each discipline. By exploring the relationship between them, as well as the knowledge environment within which a knowledge management system must operate, it is clear that much of the functionality subsumed under the heading of knowledge management requires a strong knowledge organization foundation to support it. By understanding the differences between these two disciplines, as well as the areas of inquiry within knowledge organization that are essential to the successful implementation of knowledge management systems, a wide field of fruitful research directions becomes apparent for both knowledge organization and knowledge management researchers.",34,1,9,15,Organizational learning; Personal knowledge management; Knowledge organization; Correlation analysis; Wide field; Knowledge environment; Computer science; Knowledge management; Knowledge engineering,,,,,,,,,2473294358,,0,,3
147-669-426-703-113,,,2007,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,34,2,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-2007-2,,10.5771/0943-7444-2007-2,,,0,,0
148-349-435-926-435,Wissensorganisation ’2008—Call for Papers,,2007,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,34,3,190,190,,,,,,,http://dx.doi.org/10.5771/0943-7444-2007-3-190,,10.5771/0943-7444-2007-3-190,,,0,,0
149-986-647-078-739,Minoritization vs. Universalization: Lesbianism and Male Homosexuality in LCSH and LCC,,2008,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Ben Christensen,,35,4,229,238,Gender studies; Sociology; Universalization; Male Homosexuality,,,,,http://dx.doi.org/10.5771/0943-7444-2008-4-229,http://dx.doi.org/10.5771/0943-7444-2008-4-229,,10.5771/0943-7444-2008-4-229,2893033366,,0,,13
155-430-331-094-525,On Sameness and Difference,,2008,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Richard P. Smiraglia,,35,1,3,4,Psychoanalysis; Psychology,,,,,http://dx.doi.org/10.5771/0943-7444-2008-1-3,http://dx.doi.org/10.5771/0943-7444-2008-1-3,,10.5771/0943-7444-2008-1-3,2894186526,,0,,0
156-374-411-519-055,Personal Author Index,,2008,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,35,4,281,282,,,,,,,http://dx.doi.org/10.5771/0943-7444-2008-4-281,,10.5771/0943-7444-2008-4-281,,,0,,0
158-122-085-627-203,ISKO News,,2007,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,34,4,268,268,,,,,,,http://dx.doi.org/10.5771/0943-7444-2007-4-268,,10.5771/0943-7444-2007-4-268,,,0,,0
158-139-147-446-223,"Making Knowledge Work: Intra-firm Networks, Gifts and Innovation",,2008,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Wilfred Dolfsma,"Knowledge exchange between individuals working in a firm, across and even within divisions, does not occur automatically (Szulanski 1996). It is not obvious that people exchange ideas, point one another towards useful information or give feedback, even in the absence of any motives for not cooperating in such a manner. However, as a firm’s competitive advantage is closely related to its innovative capacity, which is largely based on how it uses knowledge that is already available, the questions that arise are: how does knowledge flow within a firm? What can be done to stimulate or re-direct knowledge flow within a firm?",35,4,222,228,Interpersonal ties; Sociology; Venture capital; Knowledge transfer; Knowledge flow; Knowledge management; Competitive advantage; Social network,,,,,https://www.rug.nl/research/portal/en/publications/making-knowledge-work(9bf057ad-aacb-4a72-99b4-d006add3bf49).html https://rd.springer.com/chapter/10.1057/9780230250666_7 https://link.springer.com/chapter/10.1057%2F9780230250666_7,https://www.rug.nl/research/portal/en/publications/making-knowledge-work(9bf057ad-aacb-4a72-99b4-d006add3bf49).html,,,2481471892,,0,,0
160-872-817-233-723,Personal Author Index,,2008,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,35,1,72,73,,,,,,,http://dx.doi.org/10.5771/0943-7444-2008-1-72,,10.5771/0943-7444-2008-1-72,,,0,,0
162-122-114-570-942,Impressum,,2008,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,35,1,75,76,,,,,,,http://dx.doi.org/10.5771/0943-7444-2008-1-75,,10.5771/0943-7444-2008-1-75,,,0,,0
164-643-190-599-559,The alternative model of classification of belles-lettres in libraries,,2006,journal article,Knowledge Organization,09437444,,,Andrej Pogorelec; Alenka Šauperl,"Several systems for the classification of fiction have been proposed to date, but experience shows that such classification partially depends on the culture and literary education in specific countries. Slovenian public libraries have traditionally used UDC as the only subject information on belles-lettres. Research has shown that users would prefer richer subject information. Therefore an attempt was made to enhance UDC by adding subject information, that should be helpful to users and librarians. The newly proposed Alternative Model system contains lists of verbal and alpha-numerical denotations for the basic groups of belles-lettres book material (main-genres: lyrics, drama, epics) and all other categorical criteria (language of the original literary work, literature to which the work belongs, genre, sub-genre) and half-categorical (accessibility of the content of literary works, origin within the periods of literary history, the century in which the literary work was written, the rhythm of the language). All these lists are available, but not included in this paper. The idea of the Alternative Model system is to show the possibilities of making the classification of belles-lettres in libraries more helpful, efficient and exact.",33,4,204,214,World Wide Web; Sociology; History of literature; Document management system; Lyrics; Belles-lettres; Subject access; Knowledge organization; Drama; Categorical variable,,,,,,,,,2480237440,,0,,5
171-003-626-863-17X,Hierarchical navigation : An exploration of Yahoo! Directories,,2005,journal article,Knowledge Organization,09437444,,,Hur-Li Lee; Hope A. Olson,"Although researchers have theorized the critical importance of classification in the organization of information, the classification approach seems to have given way to the alphabetical subject approach in retrieval tools widely used in libraries, and research on how users utilize classification or classification-like arrangements in information seeking has been scant. To better understand whether searchers consider classificatory structures a viable alternative to information retrieval, this article reports on a study of how 24 library and information science students used Yahoo! directories, a popular search service resembling classification, in completing an assigned simple task. Several issues emerged from the students' reporting of their search process and a comparison between hierarchical navigation and keyword searching: citation order of facets, precision vs. recall, and other factors influencing searchers' successes and preferences. The latter included search expertise, knowledge of the discipline, and time required to complete the search. Without a definitive conclusion, we suggest a number of directions for further research.",32,1,10,24,Recall; World Wide Web; Information seeking; Directory; Repertoire; Citation; Computer science; Search engine,,,,,,,,,2521481966,,0,005-124-764-796-384; 013-595-252-334-822; 066-616-012-465-05X; 067-885-073-705-952; 070-277-249-353-807; 090-574-383-327-833; 115-268-226-831-091; 140-488-876-117-392; 165-974-375-883-153; 175-726-984-733-038,10
171-528-620-068-636,"Book review of: Marc Ereshefsky. The Poverty of the Linnaean Hierarchy: A Philosophical Study of Biological Taxonomy. Cambridge: Cambridge University Press, 2007.",2008-11-01,2008,journal article,Knowledge Organization,09437444,,,Birger Hjørland,,,,,,Linnaean taxonomy; Epistemology; Sociology; Poverty; Knowledge organization; Biological taxonomy; Media studies,,,,,http://arizona.openrepository.com/arizona/handle/10150/106326,http://arizona.openrepository.com/arizona/handle/10150/106326,,,584153393,,0,,0
172-261-380-859-581,Recent linguistic research into author abstracts : Its value for information science,,2005,journal article,Knowledge Organization,09437444,,,Michela Montesi; Blanca Gil Urdiciain,"This paper is a review of genre analysis of author abstracts carried out in the area of English for Special Purposes (ESP) since 1990. Given the descriptive character of such analysis, it can be valuable for Information Science (IS), as it provides a picture of the variation in author abstracts, depending on the discipline, culture and language of the author, and the envisaged context. The authors claim that such knowledge can be useful for information professionals who need to revise author abstracts, or use them for other activities in the organization of knowledge, such as subject analysis and control of vocabulary. With this purpose in mind, we summarize various findings of ESP research. We describe how abstracts vary in structure, content and discourse, and how linguists explain such variations. Other factors taken into account are the stylistic and discoursal features of the abstract, lexical choices, and the possible sources of bias. In conclusion, we show how such findings can have practical and theoretical implications for IS.",32,2,64,78,Psychology; Content analysis; Vocabulary; Information structure; Scientific literature; Genre analysis; Subject analysis; Linguistics; Added value; Information science,,,,,,,,,2519399152,,0,,10
173-631-094-662-915,Semantic interoperability and metadata quality : An analysis of metadata item records of digital image collections,,2006,journal article,Knowledge Organization,09437444,,,Tung-Ran Park,"This paper is a current assessment of the status of metadata creation and mapping between cataloger-defined field names and Dublin Core (DC) metadata elements across three digital image collections. The metadata elements that evince the most frequently inaccurate, inconsistent and incomplete DC metadata application are identified. As well, the most frequently occurring locally added metadata elements and associated pattern development are examined. For this, a randomly collected sample of 659 metadata item records from three digital image collections is analyzed. Implications and issues drawn from the evaluation of the current status of metadata creation and mapping are also discussed in relation to the issue of semantic interoperability of concept representation across digital image collections. The findings of the study suggest that conceptual ambiguities and semantic overlaps inherent among some DC metadata elements hinder semantic interoperability. The DC metadata scheme needs to be refined in order to disambiguate semantic relations of certain DC metadata elements that present semantic overlaps and conceptual ambiguities between element names and their corresponding definitions. The findings of the study also suggest that the development of mediation mechanisms such as concept networks that facilitate the metadata creation and mapping process are critically needed for enhancing metadata quality.",33,1,20,34,Semantic grid; World Wide Web; Meta Data Services; Metadata repository; Synonym ring; Information retrieval; Data element; Semantic equivalence; Computer science; Database catalog; Metadata,,,,,,,,,2514068595,,0,,26
174-044-959-189-259,The Notion and Characters of Knowledge Networks,,2008,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Zhao Rongying; Cheng In,"This paper first focuses on the review of the literature of knowledge networks based on a recent analysis. Then we analyze the connotation and extension of the notion of knowledge network put forward by different field researchers, and we bring forward its notion alongside different aspects of information science. Finally, we provide further discussion and analysis about the character of knowledge networks.",35,1,47,54,Epistemology; Sociology; Personal knowledge management; Connotation; Information science,,,,,http://dx.doi.org/10.5771/0943-7444-2008-1-47 http://cat.inist.fr/?aModele=afficheN&cpsidt=20399584,http://dx.doi.org/10.5771/0943-7444-2008-1-47,,10.5771/0943-7444-2008-1-47,2523545442,,0,,1
